,,sgd_fold_0,sgd_fold_1,sgd_fold_2,sgd_fold_3,sgd_fold_4
ZNF143,cnv_amp,0.04357114259066339,0.014477350101832657,0.001422196176513528,0.00594321963093252,0.011600517125644621
ATP1A1,mut_important,0.03191911571456268,0.03378036301896483,0.054305859664202455,0.013370680300797655,0.025981872039559026
ATP1A1,cnv_del,0.010870729352441032,0.017241915567582932,0.0019845166493955685,0.009926796010687175,0.018530701638013843
ATP1A1,cnv_amp,5.611581395070542e-05,0.010419754345782906,0.013353851773074155,0.007376064656621405,0.017028156348721974
ZNF420,mut_important,0.0014600599405847536,0.004970904920172368,0.0035463413644792755,0.025159350149491066,0.007736487166692025
ZNF420,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF420,cnv_amp,0.0,0.0,0.0,0.0,0.0
FRA10AC1,mut_important,0.0,0.0,0.0,0.0,0.0
FRA10AC1,cnv_del,0.004658167688890087,0.02163171361060821,0.05398252166522508,0.020810374357626987,0.03467896394787604
FRA10AC1,cnv_amp,0.015272763884883862,0.017594913760975554,0.05098115460311348,0.005250752654150163,0.0174197899750655
PMEPA1,mut_important,7.352761921007333e-05,9.944186202118997e-06,2.5631254714803746e-05,0.0,1.6392278333947914e-06
PMEPA1,cnv_del,0.0,0.0,0.0,0.0,0.0
PMEPA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TDO2,mut_important,0.007909810306047135,0.0,0.008507741195521223,0.010284921176563988,0.00949484234022052
TDO2,cnv_del,0.015231008793812761,3.4628782552643984e-05,0.013828413618270252,0.0006961100481618209,0.01629581515310665
TDO2,cnv_amp,0.00997940298267055,0.020305424724940447,0.02446837703223063,0.00838374170911678,0.0010307804074744023
RPL5,mut_important,0.022262473644777854,0.016491416808053282,0.016407516492264546,0.019708098924397923,0.01506131551342917
RPL5,cnv_del,0.023967941148973607,0.015188287715356264,0.016295774629402945,0.01639055168228755,0.021429619432089073
RPL5,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARHGAP29,mut_important,0.040974867608924444,0.05221764723497467,0.014931487256387342,0.055711603190564236,0.04083144642264225
ARHGAP29,cnv_del,0.004645448872628473,0.005907224307596117,0.011535847654262106,0.004654499894011395,0.021457233875474314
ARHGAP29,cnv_amp,0.0,0.0,0.0,0.0,0.0
KPNA3,mut_important,0.0008955827588741908,0.0028437158790098702,0.0035572021135857053,0.0026765628613893847,0.0
KPNA3,cnv_del,0.0,0.0,0.0,0.0,0.0
KPNA3,cnv_amp,0.0,0.0,0.0,0.0,0.0
CPNE2,mut_important,0.029296743874390484,0.002686578224646318,3.404669891546887e-05,0.005925345282450276,0.023495249428973505
CPNE2,cnv_del,0.0,0.0,0.0,0.0,0.0
CPNE2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TBL3,mut_important,0.003839752877340297,0.08491106456427075,0.10433079694698263,0.05567129919435942,0.05901841336241045
TBL3,cnv_del,0.0,0.0,0.0,0.0,0.0
TBL3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ENTPD1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
ENTPD1,cnv_del,0.00632158127049936,0.004150231755997514,0.021839065423103335,0.03281290485558339,0.0304123314937197
ENTPD1,cnv_amp,0.023414872083740084,0.013176416426665432,0.002325346550592197,0.030655023339090953,0.001262693747544777
MAT1A,mut_important,0.006168495607009065,0.026702852537098636,0.049387892093687914,0.01771127843469964,0.030399457920874468
MAT1A,cnv_del,0.01996150562344228,0.01700413574682612,0.019589886959665372,0.018240794846159075,0.004483396029496193
MAT1A,cnv_amp,0.050326963557720664,0.006583659564200529,0.0038917828966214493,0.08212779691031027,0.03549761621619857
RAB11A,mut_important,0.009635282835595144,0.011241644985112225,0.02719639848816346,0.0,0.01705421888781873
RAB11A,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB11A,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARHGAP6,mut_important,0.002933026460220422,0.005225828914320292,0.0032642803122882045,0.01560191613071578,0.0
ARHGAP6,cnv_del,0.0,0.0,0.0,0.0,0.0
ARHGAP6,cnv_amp,0.0,0.0,0.0,0.0,0.0
HHAT,mut_important,0.020477638136645063,0.004817699913052575,0.0553082081263813,0.002949666715564198,0.060885233098635215
HHAT,cnv_del,0.00298795660627345,0.028186393089818313,0.04124185944071525,0.03831073046958908,0.029137593399045467
HHAT,cnv_amp,0.028495191725942115,0.056000297734071586,0.03248030162483296,0.028162483499510296,0.0028216559695113624
HSPA12A,mut_important,0.023324796353012236,0.003366754759373695,0.053393121944853676,0.004397193354224202,0.0519172539426138
HSPA12A,cnv_del,0.0,0.0,0.0,0.0,0.0
HSPA12A,cnv_amp,0.04690323608092235,0.05523411332847457,0.050320611928610946,0.0085398303203988,0.07438937315965478
TIGD1,mut_important,0.0,0.0,0.0,0.0,0.0
TIGD1,cnv_del,0.017531620193054775,0.012847516465570977,0.009945864752351544,0.0022124631877176826,0.028266448341006726
TIGD1,cnv_amp,0.024093753528773985,0.042240054126183764,0.01645634373247906,0.0029416862157962266,0.03577567962733009
TNKS,mut_important,0.009341320275158606,0.01932543862417578,0.00544800389653679,0.06846958849609237,0.011356066177754236
TNKS,cnv_del,0.06931055390411035,0.01461122080251392,0.027440799774804996,0.06572066046860449,0.04581029215521803
TNKS,cnv_amp,0.010410329934045854,0.025874820577476705,0.0034653869341438517,0.02895008152603796,0.018629689444858984
NPAS3,mut_important,0.0014369315822771055,0.015608743111683091,0.02841953898959791,0.014919945472950375,0.008590946599427296
NPAS3,cnv_del,0.0,0.0,0.0,0.0,0.0
NPAS3,cnv_amp,0.0,0.0,0.0,0.0,0.0
MRPL13,mut_important,0.012252067244411437,0.0,0.006812615218711499,0.0150872386137182,0.011416283723161865
MRPL13,cnv_del,0.0,0.0,0.0,0.0,0.0
MRPL13,cnv_amp,0.025809632614258397,0.05135000125134415,0.09357549303685918,0.09140404977459403,0.057874700277515775
THOC6,mut_important,0.0,0.00014385231615191257,0.0004217337756625994,0.0008291178050198741,0.0006539170216273898
THOC6,cnv_del,0.0,0.0,0.0,0.0,0.0
THOC6,cnv_amp,0.0,0.0,0.0,0.0,0.0
MYF6,mut_important,0.028086612225667495,0.0021189348782250823,0.0,0.02807636160566984,2.0711562673477166e-05
MYF6,cnv_del,0.0,0.0,0.0,0.0,0.0
MYF6,cnv_amp,0.0,0.0,0.0,0.0,0.0
PPP2CA,mut_important,0.04693145131845668,0.008109233857891739,0.013076963796319615,0.044244521037761934,0.0506505903492013
PPP2CA,cnv_del,0.027142230335568833,0.028467354105971943,0.010835180243484097,0.020713647258341353,0.007901488078407605
PPP2CA,cnv_amp,0.017625840097325932,0.037136742864542126,0.018197095870472163,0.01856332047947402,0.03277536145768485
INO80,mut_important,0.043163642455873834,0.03224197688935273,0.0160994401991975,0.030399900146018528,0.023588585471258385
INO80,cnv_del,0.0,0.0,0.0,0.0,0.0
INO80,cnv_amp,0.0,0.0,0.0,0.0,0.0
SDR9C7,mut_important,0.0016625511179703763,0.03379590096058155,0.01259455465067085,0.0014183743638479479,0.03112922653509484
SDR9C7,cnv_del,0.0,0.0,0.0,0.0,0.0
SDR9C7,cnv_amp,0.0,0.0,0.0,0.0,0.0
HTR2A,mut_important,0.02621818248346822,0.06984262110711825,0.10098935342258235,0.04899385140350373,0.07287598527818677
HTR2A,cnv_del,0.0,0.0,0.0,0.0,0.0
HTR2A,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZMYND15,mut_important,0.010890506985532778,0.010175610832187244,0.0030983522953080744,0.0020649489054900606,0.012971810855533734
ZMYND15,cnv_del,0.0,0.0,0.0,0.0,0.0
ZMYND15,cnv_amp,0.0,0.0,0.0,0.0,0.0
TCF25,mut_important,0.0,0.027249831947528363,0.028086612044379775,8.019337153625987e-11,8.218842512966775e-06
TCF25,cnv_del,0.0,0.0,0.0,0.0,0.0
TCF25,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF438,mut_important,0.021356876059758768,0.003395851384072915,0.003701867245735295,0.026157825317676256,0.020147160000902033
ZNF438,cnv_del,0.035099172502414976,0.009843697875731335,0.005170041602882597,0.007091534113521195,0.019268083931953388
ZNF438,cnv_amp,0.057019783774367144,0.057279562493410714,0.03228760979708,0.07704264874200638,0.009354116745601875
GAST,mut_important,0.015442302815761026,0.0669529752619867,0.03811577352056776,0.04410067710557065,0.056863444405717604
GAST,cnv_del,0.0,0.0,0.0,0.0,0.0
GAST,cnv_amp,0.0,0.0,0.0,0.0,0.0
PAFAH1B2,mut_important,0.0,0.0,0.0,0.0,0.0
PAFAH1B2,cnv_del,0.01893123196278652,0.02997259989118013,0.005690446067122263,0.028110226987417355,0.007082080653833952
PAFAH1B2,cnv_amp,2.9719031481521647e-06,0.028086613696941196,0.014807805349181174,0.03029377153687416,0.002820724505137065
NUP98,mut_important,0.03692087359608941,0.02485662833881816,0.05274466220533091,0.046752881938739214,0.07503660739057541
NUP98,cnv_del,0.005705451573193519,0.006161108934756941,0.009405924234957652,0.0,0.013960192440175776
NUP98,cnv_amp,0.029191016488728624,0.06866124758049501,0.02111633851822834,0.031595484306752776,0.040851837324058365
FAM47A,mut_important,0.19068020889712145,0.14509381175795327,0.16339974728267245,0.1337437653932969,0.14728645820343386
FAM47A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM47A,cnv_amp,0.0,0.0,0.0,0.0,0.0
TNFRSF10A,mut_important,0.0,0.019861521694202834,0.01801876157890352,0.017821059865172052,0.01163155772540696
TNFRSF10A,cnv_del,0.03254239679958182,0.010166069100174828,0.03349044037130521,0.011728233027135285,0.04297813500964157
TNFRSF10A,cnv_amp,0.028086612044044647,0.05617322574098589,0.014857005201771958,0.0022071594928295365,0.0028180945621889804
TAB3,mut_important,7.352761921007333e-05,9.944186202118997e-06,2.5631254714803746e-05,0.0,1.6392278333947914e-06
TAB3,cnv_del,0.0,0.0,0.0,0.0,0.0
TAB3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SH3GLB1,mut_important,0.027580039463870016,0.0021189348782250823,0.014154690365717345,0.025548852714895494,0.0089978324607642
SH3GLB1,cnv_del,0.026383369072725864,0.019464282920008943,0.008826288204463083,0.013870759208162322,0.028153984907593157
SH3GLB1,cnv_amp,0.02458498003999514,0.028982487990541168,0.018215636020589197,0.014320242624988332,0.03169437357793827
DDB2,mut_important,7.352761921007333e-05,9.944186202118997e-06,2.5631254714803746e-05,0.0,1.6392278333947914e-06
DDB2,cnv_del,0.045636381143650234,0.07916387022594128,0.06046810420144344,0.05707718098410407,0.07567684116834346
DDB2,cnv_amp,0.03509917250236951,0.032577868584348045,0.00991963162609951,0.033669328488478416,0.0008496480711833174
BAX,mut_important,0.04219979751860243,0.0,0.03874903272660345,0.034209562906701074,0.039695328313444515
BAX,cnv_del,0.0,0.0,0.0,0.0,0.0
BAX,cnv_amp,0.0,0.0,0.0,0.0,0.0
RBM15B,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
RBM15B,cnv_del,0.020692827776275995,0.019007238721584937,0.004711563930760187,0.00403962233126072,0.00485758088483031
RBM15B,cnv_amp,0.02192310182295585,0.008518903807939262,0.03057205747743826,0.004575650426496023,0.0021113470085510396
ATP2B1,mut_important,0.02136216283747875,0.035260190588894534,0.033302711966709274,0.03752915878956997,0.01163155772540696
ATP2B1,cnv_del,0.0,0.0,0.0,0.0,0.0
ATP2B1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DAGLA,mut_important,0.02136216283747875,0.02964197753749594,0.017324258281846996,0.020615297930885172,0.016260789790695722
DAGLA,cnv_del,0.0157768608043545,0.039703671174447466,0.022891573359950075,0.03175520802840739,0.03624791545319388
DAGLA,cnv_amp,0.017447060552990987,0.009431645102040436,0.004771329309285654,0.0,0.007786167814790802
USP44,mut_important,0.09054709685216293,0.06408022671450499,0.04748873831122969,0.024228875625665808,0.06441003939513541
USP44,cnv_del,0.0,0.0,0.0,0.0,0.0
USP44,cnv_amp,0.0,0.0,0.0,0.0,0.0
CNBP,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
CNBP,cnv_del,0.021744902697091933,0.00687164827248296,0.017885934404223647,0.009285662975974609,0.01584061326270459
CNBP,cnv_amp,0.005184022037141599,0.0962168226351204,0.010374371238488727,0.0025454874026179693,0.0012649952205551034
VOPP1,mut_important,0.0,0.0,0.0,0.0,0.0
VOPP1,cnv_del,0.010641320375551083,0.008462093491318512,0.0006654183095208114,0.014982026867627654,0.03309370066551659
VOPP1,cnv_amp,0.03164007329825766,0.022547392159739752,0.026504409492329337,0.04157335457971427,0.036875621071050003
RIOK2,mut_important,0.024511344216711535,0.013617610851826447,0.0,0.027320811096488554,0.031128955551268166
RIOK2,cnv_del,0.03799135670591939,0.007554499151125335,0.009387072672357518,0.03885123670761333,0.006564047697244937
RIOK2,cnv_amp,0.05958296675474071,0.05161335437426012,0.04047468959643576,0.013279981896427458,0.050843109504935674
PIGT,mut_important,0.006195726637318597,0.0026236366885344343,0.007362702470063478,0.0243529827259263,0.014091691549046912
PIGT,cnv_del,0.0,0.0,0.0,0.0,0.0
PIGT,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRRC1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
PRRC1,cnv_del,0.010409487741157837,0.03341860514987619,0.02984959182199328,0.017558744489694456,0.03225373813269086
PRRC1,cnv_amp,0.04615375719450932,0.005347453121238768,0.024474925336269934,0.02207939197194834,0.03139125829027977
ZFP36L1,mut_important,0.018757920801817544,0.002406180942428858,0.010664440622929748,0.013699126848520777,0.0245454423156541
ZFP36L1,cnv_del,0.0,0.0,0.0,0.0,0.0
ZFP36L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCNJ11,mut_important,0.040705560868440856,0.0016269479109372854,0.04918692342813358,0.06007462770729041,0.07747948000500209
KCNJ11,cnv_del,0.0,0.0,0.0,0.0,0.0
KCNJ11,cnv_amp,0.06521472176758743,0.03304048353020085,0.04445120823159393,0.01438898808404473,0.036451112458793365
CATSPER2,mut_important,0.0015950675862544733,0.0021449920035466535,0.0005706732901432365,0.0029833548608598865,0.0003163218366804558
CATSPER2,cnv_del,0.0,0.0,0.0,0.0,0.0
CATSPER2,cnv_amp,0.0,0.0,0.0,0.0,0.0
IL11RA,mut_important,0.0463321561430209,0.017214532710110003,2.5631254714803746e-05,0.013264962488561821,0.009828425013090713
IL11RA,cnv_del,0.06255813146925196,0.039354136282912795,0.03962605208418082,0.058568323010939206,0.05718725729163146
IL11RA,cnv_amp,0.04588817876236441,0.0499388275647901,0.0390201971061563,0.05486506601242546,0.05838136738126069
RANBP10,mut_important,0.034559642047618154,0.029473115962831926,0.029295636313349315,0.0,0.032057121321181006
RANBP10,cnv_del,0.0,0.0,0.0,0.0,0.0
RANBP10,cnv_amp,0.0,0.0,0.0,0.0,0.0
DAPK3,mut_important,0.007200932530769126,0.0006811880222370402,0.0010200665828512781,0.0009070338603014396,0.0
DAPK3,cnv_del,0.0,0.0,0.0,0.0,0.0
DAPK3,cnv_amp,0.0,0.0,0.0,0.0,0.0
HIRIP3,mut_important,0.0,0.0,0.0,0.0,0.0
HIRIP3,cnv_del,0.0,0.0,0.0,0.0,0.0
HIRIP3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLK,mut_important,0.018660645732842006,0.006638006797385921,0.003720433567657748,0.023064349482167703,0.020560491542709055
SLK,cnv_del,0.00993004022983909,0.014477640872162644,0.047156570370134654,0.024587679575339572,0.003973125772581729
SLK,cnv_amp,0.018462706659975594,0.030601359684774673,0.015144494905007857,0.0011977268558220227,0.01835376414787519
CDK8,mut_important,0.0,0.02420851083141915,0.0005748245368681114,0.0003714296733398032,0.0013898085819918516
CDK8,cnv_del,0.0,0.0,0.0,0.0,0.0
CDK8,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM24B,mut_important,0.0,0.0,0.0,0.0,0.0
FAM24B,cnv_del,0.10462395867584241,0.07063666573207297,0.09222540318543374,0.04330259056141473,0.07861878491297088
FAM24B,cnv_amp,7.520141632501567e-05,5.938416142313775e-05,0.0011547794597230264,0.0,0.00012119306743168163
SLC35D2,mut_important,0.003045619697660593,0.014472217526118488,0.02532417681664395,0.014163621527474569,0.03294793053671338
SLC35D2,cnv_del,0.0,0.0020171263993039954,0.015067793463679651,0.010636265518881504,0.015975932491186548
SLC35D2,cnv_amp,0.01361700167664211,0.02997539786108161,0.011589665058671789,0.019639392452460873,0.003221109311609989
TSR1,mut_important,0.02776232206767526,0.003197893337906922,0.014019692481735915,0.014235937668378454,0.017962584967439476
TSR1,cnv_del,0.0,0.0,0.0,0.0,0.0
TSR1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAF1,mut_important,0.03177307792550971,0.0092396817800484,0.04067558767130053,0.03623794006316786,0.011619162827564224
FAF1,cnv_del,0.010171606212157163,0.018547309917924526,0.024080316948979275,0.0043122510522760615,0.02157646409299703
FAF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
UGT2B28,mut_important,0.017295262678753694,0.015850680424548926,0.015067687435283719,0.017281061433062975,0.0003163218366804558
UGT2B28,cnv_del,0.012743587490024329,0.005224101917907857,0.0003139489409799641,0.014831667813779703,5.970152555195233e-05
UGT2B28,cnv_amp,0.05899581989679777,0.013650642534925239,0.006653725422714945,0.00481514846251403,0.019357548890486624
ZBTB4,mut_important,0.020783526185278664,0.01733490254652453,0.011286842805895307,0.012361552622798104,0.05445461823909139
ZBTB4,cnv_del,0.0,0.0,0.0,0.0,0.0
ZBTB4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PCDH1,mut_important,0.020099561508706572,0.013809878164318745,0.013001212068701034,0.016068937557741136,0.0
PCDH1,cnv_del,0.01607387205660491,0.014969224979676378,0.015876771348498683,0.0,0.01783181037995027
PCDH1,cnv_amp,0.015964474684209393,0.005258031737106383,0.0373571013969987,0.04040166757857472,0.01045454462558596
ZDHHC21,mut_important,0.0,0.0,0.0,0.0,0.0
ZDHHC21,cnv_del,0.0318550362216519,0.02489559786065626,0.006838682848866011,0.015862732260700303,0.0061842366636958804
ZDHHC21,cnv_amp,0.042032519839811176,0.003275681186086802,0.0029725453519480866,0.014297853676259239,0.02056679788195903
ZNF768,mut_important,0.0020911249810494025,0.06323511041974592,0.06397458505888784,0.04569898610244216,0.0834428805169248
ZNF768,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF768,cnv_amp,0.0,0.0,0.0,0.0,0.0
COMMD10,mut_important,0.0523609427892804,0.04025529723350987,0.09679107662359059,0.0798542217220692,0.09816768861088755
COMMD10,cnv_del,0.014448473378305543,0.007830142054907037,0.017478395785494198,0.0008714454779654475,0.028044766602143997
COMMD10,cnv_amp,0.03046245086877699,0.02297254970220491,0.034092933502738024,0.005072696958508147,0.03810930300206385
ACTL6B,mut_important,0.007784910412996028,0.010183956489740999,0.001852333227811539,0.025700964418812363,0.0003386496512886408
ACTL6B,cnv_del,0.013418462915297807,0.013793025184363964,0.028130880291981002,0.012256247543212041,0.04669346970734
ACTL6B,cnv_amp,0.06275550673755138,0.001855472729127218,0.018207293541046374,0.007736637471587313,0.03881673237500474
EPS8L2,mut_important,0.03140621984883236,0.06312165269365727,0.0050540190454509025,0.0022050716779496104,0.004193623521392633
EPS8L2,cnv_del,0.03394377829009033,0.02565735108510693,0.0007299283686702611,0.002157589426649839,0.03983561724447704
EPS8L2,cnv_amp,0.06012908655269767,0.06316789136856135,7.50176751757323e-05,0.03134432761608123,0.04969036232441781
DNAJA3,mut_important,0.018240120043257053,0.01789873148320336,0.0,0.024040016074106448,0.011199343350420016
DNAJA3,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAJA3,cnv_amp,0.0,0.0,0.0,0.0,0.0
UFL1,mut_important,0.0,0.0,0.0,0.0,0.0
UFL1,cnv_del,0.029172344766533968,0.013409758345570757,0.005987314349952487,0.03499694316629026,0.00816780180866866
UFL1,cnv_amp,1.1173467064692941e-05,0.009864020017592456,0.0159064470588279,5.704029547004079e-06,0.012973730245057066
GPR39,mut_important,0.03138323442217543,0.019847650656946582,0.006350330071691208,0.03646453486318284,0.031128955551268166
GPR39,cnv_del,0.010157465494459306,0.018514484454003517,0.06697608102169735,0.023852351700810466,0.06147173323787481
GPR39,cnv_amp,2.9719031481521647e-06,0.0,1.1025578313898082e-06,0.028086612044044626,1.0148409215468575e-05
MRPS35,mut_important,0.028086612044090114,0.0,3.404669891546887e-05,0.00366718194545523,0.02332539170276185
MRPS35,cnv_del,0.0,0.0,0.0,0.0,0.0
MRPS35,cnv_amp,0.0,0.0,0.0,0.0,0.0
PKIA,mut_important,0.0,0.0,0.0,0.0,0.0
PKIA,cnv_del,1.7786579445417492e-05,0.027989022887191444,0.014013385777824265,0.0004242926932341495,0.03112922653509484
PKIA,cnv_amp,0.05219874310567535,0.08839797094879194,0.052244813730642534,0.00767323699793468,0.03384426696661023
