,,0,1
TCP10,cnv_amp,TCP10,cnv_amp
EHD4,mut_important,EHD4,mut_important
EHD4,cnv_del,EHD4,cnv_del
EHD4,cnv_amp,EHD4,cnv_amp
IP6K1,mut_important,IP6K1,mut_important
IP6K1,cnv_del,IP6K1,cnv_del
IP6K1,cnv_amp,IP6K1,cnv_amp
FAM78B,mut_important,FAM78B,mut_important
FAM78B,cnv_del,FAM78B,cnv_del
FAM78B,cnv_amp,FAM78B,cnv_amp
CDC16,mut_important,CDC16,mut_important
CDC16,cnv_del,CDC16,cnv_del
CDC16,cnv_amp,CDC16,cnv_amp
LRP1B,mut_important,LRP1B,mut_important
LRP1B,cnv_del,LRP1B,cnv_del
LRP1B,cnv_amp,LRP1B,cnv_amp
SH3TC1,mut_important,SH3TC1,mut_important
SH3TC1,cnv_del,SH3TC1,cnv_del
SH3TC1,cnv_amp,SH3TC1,cnv_amp
YTHDF2,mut_important,YTHDF2,mut_important
YTHDF2,cnv_del,YTHDF2,cnv_del
YTHDF2,cnv_amp,YTHDF2,cnv_amp
GDAP1L1,mut_important,GDAP1L1,mut_important
GDAP1L1,cnv_del,GDAP1L1,cnv_del
GDAP1L1,cnv_amp,GDAP1L1,cnv_amp
TNNT1,mut_important,TNNT1,mut_important
TNNT1,cnv_del,TNNT1,cnv_del
TNNT1,cnv_amp,TNNT1,cnv_amp
NAALADL1,mut_important,NAALADL1,mut_important
NAALADL1,cnv_del,NAALADL1,cnv_del
NAALADL1,cnv_amp,NAALADL1,cnv_amp
VDR,mut_important,VDR,mut_important
VDR,cnv_del,VDR,cnv_del
VDR,cnv_amp,VDR,cnv_amp
DEF8,mut_important,DEF8,mut_important
DEF8,cnv_del,DEF8,cnv_del
DEF8,cnv_amp,DEF8,cnv_amp
HMBS,mut_important,HMBS,mut_important
HMBS,cnv_del,HMBS,cnv_del
HMBS,cnv_amp,HMBS,cnv_amp
PANK4,mut_important,PANK4,mut_important
PANK4,cnv_del,PANK4,cnv_del
PANK4,cnv_amp,PANK4,cnv_amp
MTHFR,mut_important,MTHFR,mut_important
MTHFR,cnv_del,MTHFR,cnv_del
MTHFR,cnv_amp,MTHFR,cnv_amp
CYP11B1,mut_important,CYP11B1,mut_important
CYP11B1,cnv_del,CYP11B1,cnv_del
CYP11B1,cnv_amp,CYP11B1,cnv_amp
TRMT61B,mut_important,TRMT61B,mut_important
TRMT61B,cnv_del,TRMT61B,cnv_del
TRMT61B,cnv_amp,TRMT61B,cnv_amp
ZNF775,mut_important,ZNF775,mut_important
ZNF775,cnv_del,ZNF775,cnv_del
ZNF775,cnv_amp,ZNF775,cnv_amp
TACSTD2,mut_important,TACSTD2,mut_important
TACSTD2,cnv_del,TACSTD2,cnv_del
TACSTD2,cnv_amp,TACSTD2,cnv_amp
FAM102B,mut_important,FAM102B,mut_important
FAM102B,cnv_del,FAM102B,cnv_del
FAM102B,cnv_amp,FAM102B,cnv_amp
NKTR,mut_important,NKTR,mut_important
NKTR,cnv_del,NKTR,cnv_del
NKTR,cnv_amp,NKTR,cnv_amp
NOMO3,mut_important,NOMO3,mut_important
NOMO3,cnv_del,NOMO3,cnv_del
NOMO3,cnv_amp,NOMO3,cnv_amp
CCR10,mut_important,CCR10,mut_important
CCR10,cnv_del,CCR10,cnv_del
CCR10,cnv_amp,CCR10,cnv_amp
B4GALT2,mut_important,B4GALT2,mut_important
B4GALT2,cnv_del,B4GALT2,cnv_del
B4GALT2,cnv_amp,B4GALT2,cnv_amp
IL17RC,mut_important,IL17RC,mut_important
IL17RC,cnv_del,IL17RC,cnv_del
IL17RC,cnv_amp,IL17RC,cnv_amp
PSMA8,mut_important,PSMA8,mut_important
PSMA8,cnv_del,PSMA8,cnv_del
PSMA8,cnv_amp,PSMA8,cnv_amp
OR2T2,mut_important,OR2T2,mut_important
OR2T2,cnv_del,OR2T2,cnv_del
OR2T2,cnv_amp,OR2T2,cnv_amp
SP3,mut_important,SP3,mut_important
SP3,cnv_del,SP3,cnv_del
SP3,cnv_amp,SP3,cnv_amp
ZNF233,mut_important,ZNF233,mut_important
ZNF233,cnv_del,ZNF233,cnv_del
ZNF233,cnv_amp,ZNF233,cnv_amp
USP15,mut_important,USP15,mut_important
USP15,cnv_del,USP15,cnv_del
USP15,cnv_amp,USP15,cnv_amp
OCM2,mut_important,OCM2,mut_important
OCM2,cnv_del,OCM2,cnv_del
OCM2,cnv_amp,OCM2,cnv_amp
EPDR1,mut_important,EPDR1,mut_important
EPDR1,cnv_del,EPDR1,cnv_del
EPDR1,cnv_amp,EPDR1,cnv_amp
CTTNBP2NL,mut_important,CTTNBP2NL,mut_important
CTTNBP2NL,cnv_del,CTTNBP2NL,cnv_del
CTTNBP2NL,cnv_amp,CTTNBP2NL,cnv_amp
CHGA,mut_important,CHGA,mut_important
CHGA,cnv_del,CHGA,cnv_del
CHGA,cnv_amp,CHGA,cnv_amp
VKORC1L1,mut_important,VKORC1L1,mut_important
VKORC1L1,cnv_del,VKORC1L1,cnv_del
VKORC1L1,cnv_amp,VKORC1L1,cnv_amp
CUL1,mut_important,CUL1,mut_important
CUL1,cnv_del,CUL1,cnv_del
CUL1,cnv_amp,CUL1,cnv_amp
TTLL7,mut_important,TTLL7,mut_important
TTLL7,cnv_del,TTLL7,cnv_del
TTLL7,cnv_amp,TTLL7,cnv_amp
NOS1AP,mut_important,NOS1AP,mut_important
NOS1AP,cnv_del,NOS1AP,cnv_del
NOS1AP,cnv_amp,NOS1AP,cnv_amp
CEPT1,mut_important,CEPT1,mut_important
CEPT1,cnv_del,CEPT1,cnv_del
CEPT1,cnv_amp,CEPT1,cnv_amp
UHRF1BP1L,mut_important,UHRF1BP1L,mut_important
UHRF1BP1L,cnv_del,UHRF1BP1L,cnv_del
UHRF1BP1L,cnv_amp,UHRF1BP1L,cnv_amp
PSEN2,mut_important,PSEN2,mut_important
PSEN2,cnv_del,PSEN2,cnv_del
PSEN2,cnv_amp,PSEN2,cnv_amp
TNFAIP3,mut_important,TNFAIP3,mut_important
TNFAIP3,cnv_del,TNFAIP3,cnv_del
TNFAIP3,cnv_amp,TNFAIP3,cnv_amp
EML2,mut_important,EML2,mut_important
EML2,cnv_del,EML2,cnv_del
EML2,cnv_amp,EML2,cnv_amp
KLHL11,mut_important,KLHL11,mut_important
KLHL11,cnv_del,KLHL11,cnv_del
KLHL11,cnv_amp,KLHL11,cnv_amp
HSD17B7,mut_important,HSD17B7,mut_important
HSD17B7,cnv_del,HSD17B7,cnv_del
HSD17B7,cnv_amp,HSD17B7,cnv_amp
THAP4,mut_important,THAP4,mut_important
THAP4,cnv_del,THAP4,cnv_del
THAP4,cnv_amp,THAP4,cnv_amp
ZFP28,mut_important,ZFP28,mut_important
ZFP28,cnv_del,ZFP28,cnv_del
ZFP28,cnv_amp,ZFP28,cnv_amp
HPS4,mut_important,HPS4,mut_important
HPS4,cnv_del,HPS4,cnv_del
HPS4,cnv_amp,HPS4,cnv_amp
KDM1B,mut_important,KDM1B,mut_important
KDM1B,cnv_del,KDM1B,cnv_del
KDM1B,cnv_amp,KDM1B,cnv_amp
COX11,mut_important,COX11,mut_important
COX11,cnv_del,COX11,cnv_del
COX11,cnv_amp,COX11,cnv_amp
FUCA2,mut_important,FUCA2,mut_important
FUCA2,cnv_del,FUCA2,cnv_del
FUCA2,cnv_amp,FUCA2,cnv_amp
RUSC2,mut_important,RUSC2,mut_important
RUSC2,cnv_del,RUSC2,cnv_del
RUSC2,cnv_amp,RUSC2,cnv_amp
GART,mut_important,GART,mut_important
GART,cnv_del,GART,cnv_del
GART,cnv_amp,GART,cnv_amp
BET1,mut_important,BET1,mut_important
BET1,cnv_del,BET1,cnv_del
BET1,cnv_amp,BET1,cnv_amp
SNRNP27,mut_important,SNRNP27,mut_important
SNRNP27,cnv_del,SNRNP27,cnv_del
SNRNP27,cnv_amp,SNRNP27,cnv_amp
ATP6V1H,mut_important,ATP6V1H,mut_important
ATP6V1H,cnv_del,ATP6V1H,cnv_del
ATP6V1H,cnv_amp,ATP6V1H,cnv_amp
DDX27,mut_important,DDX27,mut_important
DDX27,cnv_del,DDX27,cnv_del
DDX27,cnv_amp,DDX27,cnv_amp
PRTFDC1,mut_important,PRTFDC1,mut_important
PRTFDC1,cnv_del,PRTFDC1,cnv_del
PRTFDC1,cnv_amp,PRTFDC1,cnv_amp
ZNF564,mut_important,ZNF564,mut_important
ZNF564,cnv_del,ZNF564,cnv_del
ZNF564,cnv_amp,ZNF564,cnv_amp
MYRIP,mut_important,MYRIP,mut_important
MYRIP,cnv_del,MYRIP,cnv_del
MYRIP,cnv_amp,MYRIP,cnv_amp
HBA2,mut_important,HBA2,mut_important
HBA2,cnv_del,HBA2,cnv_del
HBA2,cnv_amp,HBA2,cnv_amp
WRNIP1,mut_important,WRNIP1,mut_important
WRNIP1,cnv_del,WRNIP1,cnv_del
WRNIP1,cnv_amp,WRNIP1,cnv_amp
ARFGAP2,mut_important,ARFGAP2,mut_important
ARFGAP2,cnv_del,ARFGAP2,cnv_del
ARFGAP2,cnv_amp,ARFGAP2,cnv_amp
RBM39,mut_important,RBM39,mut_important
RBM39,cnv_del,RBM39,cnv_del
RBM39,cnv_amp,RBM39,cnv_amp
MRPS9,mut_important,MRPS9,mut_important
MRPS9,cnv_del,MRPS9,cnv_del
MRPS9,cnv_amp,MRPS9,cnv_amp
VLDLR,mut_important,VLDLR,mut_important
VLDLR,cnv_del,VLDLR,cnv_del
VLDLR,cnv_amp,VLDLR,cnv_amp
TMEM17,mut_important,TMEM17,mut_important
TMEM17,cnv_del,TMEM17,cnv_del
TMEM17,cnv_amp,TMEM17,cnv_amp
MBD5,mut_important,MBD5,mut_important
MBD5,cnv_del,MBD5,cnv_del
MBD5,cnv_amp,MBD5,cnv_amp
RPP30,mut_important,RPP30,mut_important
RPP30,cnv_del,RPP30,cnv_del
RPP30,cnv_amp,RPP30,cnv_amp
LPAR2,mut_important,LPAR2,mut_important
LPAR2,cnv_del,LPAR2,cnv_del
LPAR2,cnv_amp,LPAR2,cnv_amp
RPS6KA5,mut_important,RPS6KA5,mut_important
RPS6KA5,cnv_del,RPS6KA5,cnv_del
RPS6KA5,cnv_amp,RPS6KA5,cnv_amp
IFNAR1,mut_important,IFNAR1,mut_important
IFNAR1,cnv_del,IFNAR1,cnv_del
IFNAR1,cnv_amp,IFNAR1,cnv_amp
ZNF746,mut_important,ZNF746,mut_important
ZNF746,cnv_del,ZNF746,cnv_del
ZNF746,cnv_amp,ZNF746,cnv_amp
FETUB,mut_important,FETUB,mut_important
FETUB,cnv_del,FETUB,cnv_del
FETUB,cnv_amp,FETUB,cnv_amp
OR2D2,mut_important,OR2D2,mut_important
OR2D2,cnv_del,OR2D2,cnv_del
OR2D2,cnv_amp,OR2D2,cnv_amp
ZNF23,mut_important,ZNF23,mut_important
ZNF23,cnv_del,ZNF23,cnv_del
ZNF23,cnv_amp,ZNF23,cnv_amp
FOXJ2,mut_important,FOXJ2,mut_important
FOXJ2,cnv_del,FOXJ2,cnv_del
FOXJ2,cnv_amp,FOXJ2,cnv_amp
NUDT15,mut_important,NUDT15,mut_important
NUDT15,cnv_del,NUDT15,cnv_del
NUDT15,cnv_amp,NUDT15,cnv_amp
NDOR1,mut_important,NDOR1,mut_important
NDOR1,cnv_del,NDOR1,cnv_del
NDOR1,cnv_amp,NDOR1,cnv_amp
PIWIL1,mut_important,PIWIL1,mut_important
PIWIL1,cnv_del,PIWIL1,cnv_del
PIWIL1,cnv_amp,PIWIL1,cnv_amp
UCN3,mut_important,UCN3,mut_important
UCN3,cnv_del,UCN3,cnv_del
UCN3,cnv_amp,UCN3,cnv_amp
ATAD3A,mut_important,ATAD3A,mut_important
ATAD3A,cnv_del,ATAD3A,cnv_del
ATAD3A,cnv_amp,ATAD3A,cnv_amp
TRA2A,mut_important,TRA2A,mut_important
TRA2A,cnv_del,TRA2A,cnv_del
TRA2A,cnv_amp,TRA2A,cnv_amp
SYT17,mut_important,SYT17,mut_important
SYT17,cnv_del,SYT17,cnv_del
SYT17,cnv_amp,SYT17,cnv_amp
NTF3,mut_important,NTF3,mut_important
NTF3,cnv_del,NTF3,cnv_del
NTF3,cnv_amp,NTF3,cnv_amp
AANAT,mut_important,AANAT,mut_important
AANAT,cnv_del,AANAT,cnv_del
AANAT,cnv_amp,AANAT,cnv_amp
RNF13,mut_important,RNF13,mut_important
RNF13,cnv_del,RNF13,cnv_del
RNF13,cnv_amp,RNF13,cnv_amp
KLF12,mut_important,KLF12,mut_important
KLF12,cnv_del,KLF12,cnv_del
KLF12,cnv_amp,KLF12,cnv_amp
PRRX1,mut_important,PRRX1,mut_important
PRRX1,cnv_del,PRRX1,cnv_del
PRRX1,cnv_amp,PRRX1,cnv_amp
LAMC1,mut_important,LAMC1,mut_important
LAMC1,cnv_del,LAMC1,cnv_del
LAMC1,cnv_amp,LAMC1,cnv_amp
GLTP,mut_important,GLTP,mut_important
GLTP,cnv_del,GLTP,cnv_del
GLTP,cnv_amp,GLTP,cnv_amp
KDELR3,mut_important,KDELR3,mut_important
KDELR3,cnv_del,KDELR3,cnv_del
KDELR3,cnv_amp,KDELR3,cnv_amp
FAT4,mut_important,FAT4,mut_important
FAT4,cnv_del,FAT4,cnv_del
FAT4,cnv_amp,FAT4,cnv_amp
ZC3H11A,mut_important,ZC3H11A,mut_important
ZC3H11A,cnv_del,ZC3H11A,cnv_del
ZC3H11A,cnv_amp,ZC3H11A,cnv_amp
ZNF611,mut_important,ZNF611,mut_important
ZNF611,cnv_del,ZNF611,cnv_del
ZNF611,cnv_amp,ZNF611,cnv_amp
SPATA19,mut_important,SPATA19,mut_important
SPATA19,cnv_del,SPATA19,cnv_del
SPATA19,cnv_amp,SPATA19,cnv_amp
TELO2,mut_important,TELO2,mut_important
TELO2,cnv_del,TELO2,cnv_del
TELO2,cnv_amp,TELO2,cnv_amp
MED1,mut_important,MED1,mut_important
MED1,cnv_del,MED1,cnv_del
MED1,cnv_amp,MED1,cnv_amp
MKNK2,mut_important,MKNK2,mut_important
MKNK2,cnv_del,MKNK2,cnv_del
MKNK2,cnv_amp,MKNK2,cnv_amp
OR6C76,mut_important,OR6C76,mut_important
OR6C76,cnv_del,OR6C76,cnv_del
OR6C76,cnv_amp,OR6C76,cnv_amp
ZNF317,mut_important,ZNF317,mut_important
ZNF317,cnv_del,ZNF317,cnv_del
ZNF317,cnv_amp,ZNF317,cnv_amp
CBFA2T3,mut_important,CBFA2T3,mut_important
CBFA2T3,cnv_del,CBFA2T3,cnv_del
CBFA2T3,cnv_amp,CBFA2T3,cnv_amp
NAGK,mut_important,NAGK,mut_important
NAGK,cnv_del,NAGK,cnv_del
NAGK,cnv_amp,NAGK,cnv_amp
ZNF175,mut_important,ZNF175,mut_important
ZNF175,cnv_del,ZNF175,cnv_del
ZNF175,cnv_amp,ZNF175,cnv_amp
CPSF7,mut_important,CPSF7,mut_important
CPSF7,cnv_del,CPSF7,cnv_del
CPSF7,cnv_amp,CPSF7,cnv_amp
APOBEC3H,mut_important,APOBEC3H,mut_important
APOBEC3H,cnv_del,APOBEC3H,cnv_del
APOBEC3H,cnv_amp,APOBEC3H,cnv_amp
RRAS,mut_important,RRAS,mut_important
RRAS,cnv_del,RRAS,cnv_del
RRAS,cnv_amp,RRAS,cnv_amp
ZNF350,mut_important,ZNF350,mut_important
ZNF350,cnv_del,ZNF350,cnv_del
ZNF350,cnv_amp,ZNF350,cnv_amp
EPAS1,mut_important,EPAS1,mut_important
EPAS1,cnv_del,EPAS1,cnv_del
EPAS1,cnv_amp,EPAS1,cnv_amp
OS9,mut_important,OS9,mut_important
OS9,cnv_del,OS9,cnv_del
OS9,cnv_amp,OS9,cnv_amp
TRAPPC10,mut_important,TRAPPC10,mut_important
TRAPPC10,cnv_del,TRAPPC10,cnv_del
TRAPPC10,cnv_amp,TRAPPC10,cnv_amp
STAG3,mut_important,STAG3,mut_important
STAG3,cnv_del,STAG3,cnv_del
STAG3,cnv_amp,STAG3,cnv_amp
PTPN4,mut_important,PTPN4,mut_important
PTPN4,cnv_del,PTPN4,cnv_del
PTPN4,cnv_amp,PTPN4,cnv_amp
PRELID2,mut_important,PRELID2,mut_important
PRELID2,cnv_del,PRELID2,cnv_del
PRELID2,cnv_amp,PRELID2,cnv_amp
ABL1,mut_important,ABL1,mut_important
ABL1,cnv_del,ABL1,cnv_del
ABL1,cnv_amp,ABL1,cnv_amp
TBX3,mut_important,TBX3,mut_important
TBX3,cnv_del,TBX3,cnv_del
TBX3,cnv_amp,TBX3,cnv_amp
ZFP36L1,mut_important,ZFP36L1,mut_important
ZFP36L1,cnv_del,ZFP36L1,cnv_del
ZFP36L1,cnv_amp,ZFP36L1,cnv_amp
DYM,mut_important,DYM,mut_important
DYM,cnv_del,DYM,cnv_del
DYM,cnv_amp,DYM,cnv_amp
CPSF6,mut_important,CPSF6,mut_important
CPSF6,cnv_del,CPSF6,cnv_del
CPSF6,cnv_amp,CPSF6,cnv_amp
SMPDL3B,mut_important,SMPDL3B,mut_important
SMPDL3B,cnv_del,SMPDL3B,cnv_del
SMPDL3B,cnv_amp,SMPDL3B,cnv_amp
MTR,mut_important,MTR,mut_important
MTR,cnv_del,MTR,cnv_del
MTR,cnv_amp,MTR,cnv_amp
CPEB3,mut_important,CPEB3,mut_important
CPEB3,cnv_del,CPEB3,cnv_del
CPEB3,cnv_amp,CPEB3,cnv_amp
RWDD1,mut_important,RWDD1,mut_important
RWDD1,cnv_del,RWDD1,cnv_del
RWDD1,cnv_amp,RWDD1,cnv_amp
SRP19,mut_important,SRP19,mut_important
SRP19,cnv_del,SRP19,cnv_del
SRP19,cnv_amp,SRP19,cnv_amp
MPHOSPH8,mut_important,MPHOSPH8,mut_important
MPHOSPH8,cnv_del,MPHOSPH8,cnv_del
MPHOSPH8,cnv_amp,MPHOSPH8,cnv_amp
CYB5A,mut_important,CYB5A,mut_important
CYB5A,cnv_del,CYB5A,cnv_del
CYB5A,cnv_amp,CYB5A,cnv_amp
MCM4,mut_important,MCM4,mut_important
MCM4,cnv_del,MCM4,cnv_del
MCM4,cnv_amp,MCM4,cnv_amp
SLC35A1,mut_important,SLC35A1,mut_important
SLC35A1,cnv_del,SLC35A1,cnv_del
SLC35A1,cnv_amp,SLC35A1,cnv_amp
SLC25A39,mut_important,SLC25A39,mut_important
SLC25A39,cnv_del,SLC25A39,cnv_del
SLC25A39,cnv_amp,SLC25A39,cnv_amp
NMD3,mut_important,NMD3,mut_important
NMD3,cnv_del,NMD3,cnv_del
NMD3,cnv_amp,NMD3,cnv_amp
MAPK10,mut_important,MAPK10,mut_important
MAPK10,cnv_del,MAPK10,cnv_del
MAPK10,cnv_amp,MAPK10,cnv_amp
FCGRT,mut_important,FCGRT,mut_important
FCGRT,cnv_del,FCGRT,cnv_del
FCGRT,cnv_amp,FCGRT,cnv_amp
TPO,mut_important,TPO,mut_important
TPO,cnv_del,TPO,cnv_del
TPO,cnv_amp,TPO,cnv_amp
E4F1,mut_important,E4F1,mut_important
E4F1,cnv_del,E4F1,cnv_del
E4F1,cnv_amp,E4F1,cnv_amp
NLGN2,mut_important,NLGN2,mut_important
NLGN2,cnv_del,NLGN2,cnv_del
NLGN2,cnv_amp,NLGN2,cnv_amp
TAF15,mut_important,TAF15,mut_important
TAF15,cnv_del,TAF15,cnv_del
TAF15,cnv_amp,TAF15,cnv_amp
BACE1,mut_important,BACE1,mut_important
BACE1,cnv_del,BACE1,cnv_del
BACE1,cnv_amp,BACE1,cnv_amp
CREBZF,mut_important,CREBZF,mut_important
CREBZF,cnv_del,CREBZF,cnv_del
CREBZF,cnv_amp,CREBZF,cnv_amp
CRYBB1,mut_important,CRYBB1,mut_important
CRYBB1,cnv_del,CRYBB1,cnv_del
CRYBB1,cnv_amp,CRYBB1,cnv_amp
NAIP,mut_important,NAIP,mut_important
NAIP,cnv_del,NAIP,cnv_del
NAIP,cnv_amp,NAIP,cnv_amp
FGFR3,mut_important,FGFR3,mut_important
FGFR3,cnv_del,FGFR3,cnv_del
FGFR3,cnv_amp,FGFR3,cnv_amp
LAD1,mut_important,LAD1,mut_important
LAD1,cnv_del,LAD1,cnv_del
LAD1,cnv_amp,LAD1,cnv_amp
ABTB2,mut_important,ABTB2,mut_important
ABTB2,cnv_del,ABTB2,cnv_del
ABTB2,cnv_amp,ABTB2,cnv_amp
MCPH1,mut_important,MCPH1,mut_important
MCPH1,cnv_del,MCPH1,cnv_del
MCPH1,cnv_amp,MCPH1,cnv_amp
MGAT4B,mut_important,MGAT4B,mut_important
MGAT4B,cnv_del,MGAT4B,cnv_del
MGAT4B,cnv_amp,MGAT4B,cnv_amp
MPL,mut_important,MPL,mut_important
MPL,cnv_del,MPL,cnv_del
MPL,cnv_amp,MPL,cnv_amp
WARS2,mut_important,WARS2,mut_important
WARS2,cnv_del,WARS2,cnv_del
WARS2,cnv_amp,WARS2,cnv_amp
ZNF10,mut_important,ZNF10,mut_important
ZNF10,cnv_del,ZNF10,cnv_del
ZNF10,cnv_amp,ZNF10,cnv_amp
MBL2,mut_important,MBL2,mut_important
MBL2,cnv_del,MBL2,cnv_del
MBL2,cnv_amp,MBL2,cnv_amp
KIT,mut_important,KIT,mut_important
KIT,cnv_del,KIT,cnv_del
KIT,cnv_amp,KIT,cnv_amp
OSGEP,mut_important,OSGEP,mut_important
OSGEP,cnv_del,OSGEP,cnv_del
OSGEP,cnv_amp,OSGEP,cnv_amp
NCBP2,mut_important,NCBP2,mut_important
NCBP2,cnv_del,NCBP2,cnv_del
NCBP2,cnv_amp,NCBP2,cnv_amp
COL6A2,mut_important,COL6A2,mut_important
COL6A2,cnv_del,COL6A2,cnv_del
COL6A2,cnv_amp,COL6A2,cnv_amp
ZNHIT6,mut_important,ZNHIT6,mut_important
ZNHIT6,cnv_del,ZNHIT6,cnv_del
ZNHIT6,cnv_amp,ZNHIT6,cnv_amp
ELMO3,mut_important,ELMO3,mut_important
ELMO3,cnv_del,ELMO3,cnv_del
ELMO3,cnv_amp,ELMO3,cnv_amp
RBM43,mut_important,RBM43,mut_important
RBM43,cnv_del,RBM43,cnv_del
RBM43,cnv_amp,RBM43,cnv_amp
PITPNB,mut_important,PITPNB,mut_important
PITPNB,cnv_del,PITPNB,cnv_del
PITPNB,cnv_amp,PITPNB,cnv_amp
SERAC1,mut_important,SERAC1,mut_important
SERAC1,cnv_del,SERAC1,cnv_del
SERAC1,cnv_amp,SERAC1,cnv_amp
ZNF131,mut_important,ZNF131,mut_important
ZNF131,cnv_del,ZNF131,cnv_del
ZNF131,cnv_amp,ZNF131,cnv_amp
ACOT13,mut_important,ACOT13,mut_important
ACOT13,cnv_del,ACOT13,cnv_del
ACOT13,cnv_amp,ACOT13,cnv_amp
SDHB,mut_important,SDHB,mut_important
SDHB,cnv_del,SDHB,cnv_del
SDHB,cnv_amp,SDHB,cnv_amp
HTRA1,mut_important,HTRA1,mut_important
HTRA1,cnv_del,HTRA1,cnv_del
HTRA1,cnv_amp,HTRA1,cnv_amp
CASQ2,mut_important,CASQ2,mut_important
CASQ2,cnv_del,CASQ2,cnv_del
CASQ2,cnv_amp,CASQ2,cnv_amp
SLC12A9,mut_important,SLC12A9,mut_important
SLC12A9,cnv_del,SLC12A9,cnv_del
SLC12A9,cnv_amp,SLC12A9,cnv_amp
SLC10A5,mut_important,SLC10A5,mut_important
SLC10A5,cnv_del,SLC10A5,cnv_del
SLC10A5,cnv_amp,SLC10A5,cnv_amp
PTPDC1,mut_important,PTPDC1,mut_important
PTPDC1,cnv_del,PTPDC1,cnv_del
PTPDC1,cnv_amp,PTPDC1,cnv_amp
RETNLB,mut_important,RETNLB,mut_important
RETNLB,cnv_del,RETNLB,cnv_del
RETNLB,cnv_amp,RETNLB,cnv_amp
SEC14L1,mut_important,SEC14L1,mut_important
SEC14L1,cnv_del,SEC14L1,cnv_del
SEC14L1,cnv_amp,SEC14L1,cnv_amp
ENC1,mut_important,ENC1,mut_important
ENC1,cnv_del,ENC1,cnv_del
ENC1,cnv_amp,ENC1,cnv_amp
ZNF668,mut_important,ZNF668,mut_important
ZNF668,cnv_del,ZNF668,cnv_del
ZNF668,cnv_amp,ZNF668,cnv_amp
RASSF8,mut_important,RASSF8,mut_important
RASSF8,cnv_del,RASSF8,cnv_del
RASSF8,cnv_amp,RASSF8,cnv_amp
STAT2,mut_important,STAT2,mut_important
STAT2,cnv_del,STAT2,cnv_del
STAT2,cnv_amp,STAT2,cnv_amp
RPL11,mut_important,RPL11,mut_important
RPL11,cnv_del,RPL11,cnv_del
RPL11,cnv_amp,RPL11,cnv_amp
ALKBH5,mut_important,ALKBH5,mut_important
ALKBH5,cnv_del,ALKBH5,cnv_del
ALKBH5,cnv_amp,ALKBH5,cnv_amp
KDM3A,mut_important,KDM3A,mut_important
KDM3A,cnv_del,KDM3A,cnv_del
KDM3A,cnv_amp,KDM3A,cnv_amp
RAB4B,mut_important,RAB4B,mut_important
RAB4B,cnv_del,RAB4B,cnv_del
RAB4B,cnv_amp,RAB4B,cnv_amp
SRP9,mut_important,SRP9,mut_important
SRP9,cnv_del,SRP9,cnv_del
SRP9,cnv_amp,SRP9,cnv_amp
LDLR,mut_important,LDLR,mut_important
LDLR,cnv_del,LDLR,cnv_del
LDLR,cnv_amp,LDLR,cnv_amp
SRBD1,mut_important,SRBD1,mut_important
SRBD1,cnv_del,SRBD1,cnv_del
SRBD1,cnv_amp,SRBD1,cnv_amp
BOLA1,mut_important,BOLA1,mut_important
BOLA1,cnv_del,BOLA1,cnv_del
BOLA1,cnv_amp,BOLA1,cnv_amp
IPPK,mut_important,IPPK,mut_important
IPPK,cnv_del,IPPK,cnv_del
IPPK,cnv_amp,IPPK,cnv_amp
RPL13,mut_important,RPL13,mut_important
RPL13,cnv_del,RPL13,cnv_del
RPL13,cnv_amp,RPL13,cnv_amp
EPHA3,mut_important,EPHA3,mut_important
EPHA3,cnv_del,EPHA3,cnv_del
EPHA3,cnv_amp,EPHA3,cnv_amp
RASD2,mut_important,RASD2,mut_important
RASD2,cnv_del,RASD2,cnv_del
RASD2,cnv_amp,RASD2,cnv_amp
DGKA,mut_important,DGKA,mut_important
DGKA,cnv_del,DGKA,cnv_del
DGKA,cnv_amp,DGKA,cnv_amp
PODXL2,mut_important,PODXL2,mut_important
PODXL2,cnv_del,PODXL2,cnv_del
PODXL2,cnv_amp,PODXL2,cnv_amp
LSM1,mut_important,LSM1,mut_important
LSM1,cnv_del,LSM1,cnv_del
LSM1,cnv_amp,LSM1,cnv_amp
DEFB127,mut_important,DEFB127,mut_important
DEFB127,cnv_del,DEFB127,cnv_del
DEFB127,cnv_amp,DEFB127,cnv_amp
SLC22A6,mut_important,SLC22A6,mut_important
SLC22A6,cnv_del,SLC22A6,cnv_del
SLC22A6,cnv_amp,SLC22A6,cnv_amp
CYP2U1,mut_important,CYP2U1,mut_important
CYP2U1,cnv_del,CYP2U1,cnv_del
CYP2U1,cnv_amp,CYP2U1,cnv_amp
OR4A47,mut_important,OR4A47,mut_important
OR4A47,cnv_del,OR4A47,cnv_del
OR4A47,cnv_amp,OR4A47,cnv_amp
PYCR1,mut_important,PYCR1,mut_important
PYCR1,cnv_del,PYCR1,cnv_del
PYCR1,cnv_amp,PYCR1,cnv_amp
SLC43A2,mut_important,SLC43A2,mut_important
SLC43A2,cnv_del,SLC43A2,cnv_del
SLC43A2,cnv_amp,SLC43A2,cnv_amp
NPY2R,mut_important,NPY2R,mut_important
NPY2R,cnv_del,NPY2R,cnv_del
NPY2R,cnv_amp,NPY2R,cnv_amp
ERAL1,mut_important,ERAL1,mut_important
ERAL1,cnv_del,ERAL1,cnv_del
ERAL1,cnv_amp,ERAL1,cnv_amp
KLC2,mut_important,KLC2,mut_important
