,,decision_tree_fold_0,decision_tree_fold_1,decision_tree_fold_2,decision_tree_fold_3,decision_tree_fold_4
SYT15,cnv_amp,0.0,0.0,0.0,0.0,0.0
DLX2,mut_important,0.0,0.0,0.0,0.0,0.0
DLX2,cnv_del,0.0,0.0,0.0,0.0,0.0
DLX2,cnv_amp,0.0,0.0,0.0,0.0,0.0
VCPIP1,mut_important,0.0,0.0,0.0,0.0,0.0
VCPIP1,cnv_del,0.0,0.0,0.0,0.0,0.0
VCPIP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
BBS4,mut_important,0.0,0.0,0.0,0.0,0.0
BBS4,cnv_del,0.0,0.0,0.0,0.0,0.0
BBS4,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATP6AP1,mut_important,0.0,0.0,0.0,0.0,0.0
ATP6AP1,cnv_del,0.0,0.0,0.0,0.0,0.0
ATP6AP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DPPA5,mut_important,0.0,0.0,0.0,0.0,0.0
DPPA5,cnv_del,0.0,0.0,0.0,0.0,0.0
DPPA5,cnv_amp,0.0,0.0,0.0,0.0,0.0
LRRC56,mut_important,0.0,0.0,0.0,0.0,0.0
LRRC56,cnv_del,0.0,0.0,0.0,0.0,0.0
LRRC56,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDK5,mut_important,0.0,0.0,0.0,0.0,0.0
CDK5,cnv_del,0.0,0.0,0.0,0.0,0.0
CDK5,cnv_amp,0.0,0.0,0.0,0.0,0.0
PDLIM5,mut_important,0.0,0.0,0.0,0.0,0.0
PDLIM5,cnv_del,0.0,0.0,0.0,0.0,0.0
PDLIM5,cnv_amp,0.0,0.0,0.0,0.0,0.0
MYPN,mut_important,0.0,0.0,0.0,0.0,0.0
MYPN,cnv_del,0.0,0.0,0.0,0.0,0.0
MYPN,cnv_amp,0.0,0.0,0.0,0.0,0.0
DIXDC1,mut_important,0.0,0.0,0.0,0.0,0.0
DIXDC1,cnv_del,0.0,0.0,0.0,0.0,0.0
DIXDC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
NOVA2,mut_important,0.0,0.0,0.0,0.0,0.0
NOVA2,cnv_del,0.0,0.0,0.0,0.0,0.0
NOVA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRUB2,mut_important,0.0,0.0,0.0,0.0,0.0
TRUB2,cnv_del,0.0,0.0,0.0,0.0,0.0
TRUB2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF619,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF619,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF619,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCNT1,mut_important,0.0,0.0,0.0,0.0,0.0
KCNT1,cnv_del,0.0,0.0,0.0,0.0,0.0
KCNT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GTF3C6,mut_important,0.0,0.0,0.0,0.0,0.0
GTF3C6,cnv_del,0.0,0.0,0.0,0.0,0.0
GTF3C6,cnv_amp,0.0,0.0,0.0,0.0,0.0
SNAPC1,mut_important,0.0,0.0,0.0,0.0,0.0
SNAPC1,cnv_del,0.0,0.0,0.0,0.0,0.0
SNAPC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
AAGAB,mut_important,0.0,0.0,0.0,0.0,0.0
AAGAB,cnv_del,0.0,0.0,0.0,0.0,0.0
AAGAB,cnv_amp,0.0,0.0,0.0,0.0,0.0
C1orf68,mut_important,0.0,0.0,0.0,0.0,0.0
C1orf68,cnv_del,0.0,0.0,0.0,0.0,0.0
C1orf68,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF177,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF177,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF177,cnv_amp,0.0,0.0,0.0,0.0,0.0
FKBP9,mut_important,0.0,0.0,0.0,0.0,0.0
FKBP9,cnv_del,0.0,0.0,0.0,0.0,0.0
FKBP9,cnv_amp,0.0,0.0,0.0,0.0,0.0
AKR1D1,mut_important,0.0,0.0,0.0,0.0,0.0
AKR1D1,cnv_del,0.0,0.0,0.0,0.0,0.0
AKR1D1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM208A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM208A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM208A,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPO4,mut_important,0.0,0.0,0.0,0.0,0.0
XPO4,cnv_del,0.0,0.0,0.0,0.0,0.0
XPO4,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCNQ4,mut_important,0.0,0.0,0.0,0.0,0.0
KCNQ4,cnv_del,0.0,0.0,0.0,0.0,0.0
KCNQ4,cnv_amp,0.0,0.0,0.0,0.0,0.0
SIKE1,mut_important,0.0,0.0,0.0,0.0,0.0
SIKE1,cnv_del,0.0,0.0,0.0,0.0,0.0
SIKE1,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCNG2,mut_important,0.0,0.0,0.0,0.0,0.0
KCNG2,cnv_del,0.0,0.0,0.0,0.0,0.0
KCNG2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CNPY4,mut_important,0.0,0.0,0.0,0.0,0.0
CNPY4,cnv_del,0.0,0.0,0.0,0.0,0.0
CNPY4,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATP6V1D,mut_important,0.0,0.0,0.0,0.0,0.0
ATP6V1D,cnv_del,0.0,0.0,0.0,0.0,0.0
ATP6V1D,cnv_amp,0.0,0.0,0.0,0.0,0.0
PPDPF,mut_important,0.0,0.0,0.0,0.0,0.0
PPDPF,cnv_del,0.0,0.0,0.0,0.0,0.0
PPDPF,cnv_amp,0.0,0.0,0.0,0.0,0.0
GCLM,mut_important,0.0,0.0,0.0,0.0,0.0
GCLM,cnv_del,0.0,0.0,0.0,0.0,0.0
GCLM,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLIP1,mut_important,0.0,0.0,0.0,0.0,0.0
CLIP1,cnv_del,0.0,0.0,0.0,0.0,0.0
CLIP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SFI1,mut_important,0.0,0.0,0.0,0.0,0.0
SFI1,cnv_del,0.0,0.0,0.0,0.0,0.0
SFI1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SULF1,mut_important,0.0,0.0,0.0,0.0,0.0
SULF1,cnv_del,0.0,0.0,0.0,0.0,0.0
SULF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZIK1,mut_important,0.0,0.0,0.0,0.0,0.0
ZIK1,cnv_del,0.0,0.0,0.0,0.0,0.0
ZIK1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC25A23,mut_important,0.0,0.0,0.0,0.0,0.0
SLC25A23,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC25A23,cnv_amp,0.0,0.0,0.0,0.0,0.0
B3GALT1,mut_important,0.0,0.0,0.0,0.0,0.0
B3GALT1,cnv_del,0.0,0.0,0.0,0.0,0.0
B3GALT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ELSPBP1,mut_important,0.0,0.0,0.0,0.0,0.0
ELSPBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
ELSPBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
HSD17B1,mut_important,0.0,0.0,0.0,0.0,0.0
HSD17B1,cnv_del,0.0,0.0,0.0,0.0,0.0
HSD17B1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRIM63,mut_important,0.0,0.0,0.0,0.0,0.0
TRIM63,cnv_del,0.0,0.0,0.0,0.0,0.0
TRIM63,cnv_amp,0.0,0.0,0.0,0.0,0.0
NUDCD2,mut_important,0.0,0.0,0.0,0.0,0.0
NUDCD2,cnv_del,0.0,0.0,0.0,0.0,0.0
NUDCD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
OMA1,mut_important,0.0,0.0,0.0,0.0,0.0
OMA1,cnv_del,0.0,0.0,0.0,0.0,0.0
OMA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC39A6,mut_important,0.0,0.0,0.0,0.0,0.0
SLC39A6,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC39A6,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAB1B,mut_important,0.0,0.0,0.0,0.0,0.0
RAB1B,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB1B,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC36,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC36,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC36,cnv_amp,0.0,0.0,0.0,0.0,0.0
SFXN1,mut_important,0.0,0.0,0.0,0.0,0.0
SFXN1,cnv_del,0.0,0.0,0.0,0.0,0.0
SFXN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM174A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM174A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM174A,cnv_amp,0.0,0.0,0.0,0.0,0.0
RFX1,mut_important,0.0,0.0,0.0,0.0,0.0
RFX1,cnv_del,0.0,0.0,0.0,0.0,0.0
RFX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
AKAP6,mut_important,0.0,0.0,0.0,0.0,0.0
AKAP6,cnv_del,0.0,0.0,0.0,0.0,0.0
AKAP6,cnv_amp,0.0,0.0,0.0,0.0,0.0
USPL1,mut_important,0.0,0.0,0.0,0.0,0.0
USPL1,cnv_del,0.0,0.0,0.0,0.0,0.0
USPL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RPS6KA4,mut_important,0.0,0.0,0.0,0.0,0.0
RPS6KA4,cnv_del,0.0,0.0,0.0,0.0,0.0
RPS6KA4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PPIAL4C,mut_important,0.0,0.0,0.0,0.0,0.0
PPIAL4C,cnv_del,0.0,0.0,0.0,0.0,0.0
PPIAL4C,cnv_amp,0.0,0.0,0.0,0.0,0.0
NCDN,mut_important,0.0,0.0,0.0,0.0,0.0
NCDN,cnv_del,0.0,0.0,0.0,0.0,0.0
NCDN,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZBTB44,mut_important,0.0,0.0,0.0,0.0,0.0
ZBTB44,cnv_del,0.0,0.0,0.0,0.0,0.0
ZBTB44,cnv_amp,0.0,0.0,0.0,0.0,0.0
RUVBL2,mut_important,0.0,0.0,0.0,0.0,0.0
RUVBL2,cnv_del,0.0,0.0,0.0,0.0,0.0
RUVBL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ADD3,mut_important,0.0,0.0,0.0,0.0,0.0
ADD3,cnv_del,0.0,0.0,0.0,0.0,0.0
ADD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANXA6,mut_important,0.0,0.0,0.0,0.0,0.0
ANXA6,cnv_del,0.0,0.0,0.0,0.0,0.0
ANXA6,cnv_amp,0.0,0.0,0.0,0.0,0.0
STRADB,mut_important,0.0,0.0,0.0,0.0,0.0
STRADB,cnv_del,0.0,0.0,0.0,0.0,0.0
STRADB,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATRIP,mut_important,0.0,0.0,0.0,0.0,0.0
ATRIP,cnv_del,0.0,0.0,0.0,0.0,0.0
ATRIP,cnv_amp,0.0,0.0,0.0,0.0,0.0
BDH2,mut_important,0.0,0.0,0.0,0.0,0.0
BDH2,cnv_del,0.0,0.0,0.0,0.0,0.0
BDH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
LRBA,mut_important,0.0,0.0,0.0,0.0,0.0
LRBA,cnv_del,0.0,0.0,0.0,0.0,0.0
LRBA,cnv_amp,0.0,0.0,0.0,0.0,0.0
KIAA1324L,mut_important,0.0,0.0,0.0,0.0,0.0
KIAA1324L,cnv_del,0.0,0.0,0.0,0.0,0.0
KIAA1324L,cnv_amp,0.0,0.0,0.0,0.0,0.0
PDCD4,mut_important,0.0,0.0,0.0,0.0,0.0
PDCD4,cnv_del,0.0,0.0,0.0,0.0,0.0
PDCD4,cnv_amp,0.0,0.0,0.0,0.0,0.0
ITGA1,mut_important,0.0,0.0,0.0,0.0,0.0
ITGA1,cnv_del,0.0,0.0,0.0,0.0,0.0
ITGA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MLX,mut_important,0.0,0.0,0.0,0.0,0.0
MLX,cnv_del,0.0,0.0,0.0,0.0,0.0
MLX,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCNG1,mut_important,0.0,0.0,0.0,0.0,0.0
CCNG1,cnv_del,0.0,0.0,0.0,0.0,0.0
CCNG1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SNED1,mut_important,0.0,0.0,0.0,0.0,0.0
SNED1,cnv_del,0.0,0.0,0.0,0.0,0.0
SNED1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAI2,mut_important,0.0,0.0,0.0,0.0,0.0
RAI2,cnv_del,0.0,0.0,0.0,0.0,0.0
RAI2,cnv_amp,0.0,0.0,0.0,0.0,0.0
DDX55,mut_important,0.0,0.0,0.0,0.0,0.0
DDX55,cnv_del,0.0,0.0,0.0,0.0,0.0
DDX55,cnv_amp,0.0,0.0,0.0,0.0,0.0
STAG2,mut_important,0.0,0.0,0.0,0.0,0.0
STAG2,cnv_del,0.0,0.0,0.0,0.0,0.0
STAG2,cnv_amp,0.0,0.0,0.0,0.0,0.0
KIAA1755,mut_important,0.0,0.0,0.0,0.0,0.0
KIAA1755,cnv_del,0.0,0.0,0.0,0.0,0.0
KIAA1755,cnv_amp,0.0,0.0,0.0,0.0,0.0
SAPCD2,mut_important,0.0,0.0,0.0,0.0,0.0
SAPCD2,cnv_del,0.0,0.0,0.0,0.0,0.0
SAPCD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
DAXX,mut_important,0.0,0.0,0.0,0.0,0.0
DAXX,cnv_del,0.0,0.0,0.0,0.0,0.0
DAXX,cnv_amp,0.0,0.0,0.0,0.0,0.0
RGPD4,mut_important,0.0,0.0,0.0,0.0,0.0
RGPD4,cnv_del,0.0,0.0,0.0,0.0,0.0
RGPD4,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAJC18,mut_important,0.0,0.0,0.0,0.0,0.0
DNAJC18,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAJC18,cnv_amp,0.0,0.0,0.0,0.0,0.0
MAPKBP1,mut_important,0.0,0.0,0.0,0.0,0.0
MAPKBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
MAPKBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TBL1Y,mut_important,0.0,0.0,0.0,0.0,0.0
TBL1Y,cnv_del,0.0,0.0,0.0,0.0,0.0
TBL1Y,cnv_amp,0.0,0.0,0.0,0.0,0.0
HTR2A,mut_important,0.0,0.0,0.0,0.0,0.0
HTR2A,cnv_del,0.0,0.0,0.0,0.0,0.0
HTR2A,cnv_amp,0.0,0.0,0.0,0.0,0.0
SUMO1,mut_important,0.0,0.0,0.0,0.0,0.0
SUMO1,cnv_del,0.0,0.0,0.0,0.0,0.0
SUMO1,cnv_amp,0.0,0.0,0.0,0.0,0.0
OXA1L,mut_important,0.0,0.0,0.0,0.0,0.0
OXA1L,cnv_del,0.0,0.0,0.0,0.0,0.0
OXA1L,cnv_amp,0.0,0.0,0.0,0.0,0.0
KIAA1841,mut_important,0.0,0.0,0.0,0.0,0.0
KIAA1841,cnv_del,0.0,0.0,0.0,0.0,0.0
KIAA1841,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF716,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF716,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF716,cnv_amp,0.0,0.0,0.0,0.0,0.0
KDELC2,mut_important,0.0,0.0,0.0,0.0,0.0
KDELC2,cnv_del,0.0,0.0,0.0,0.0,0.0
KDELC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
FZD3,mut_important,0.0,0.0,0.0,0.0,0.0
FZD3,cnv_del,0.0,0.0,0.0,0.0,0.0
FZD3,cnv_amp,0.0,0.0,0.0,0.0,0.0
CACNB1,mut_important,0.0,0.0,0.0,0.0,0.0
CACNB1,cnv_del,0.0,0.0,0.0,0.0,0.0
CACNB1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MYL3,mut_important,0.0,0.0,0.0,0.0,0.0
MYL3,cnv_del,0.0,0.0,0.0,0.0,0.0
MYL3,cnv_amp,0.0,0.0,0.0,0.0,0.0
LRRC28,mut_important,0.0,0.0,0.0,0.0,0.0
LRRC28,cnv_del,0.0,0.0,0.0,0.0,0.0
LRRC28,cnv_amp,0.0,0.0,0.0,0.0,0.0
NUDT16L1,mut_important,0.0,0.0,0.0,0.0,0.0
NUDT16L1,cnv_del,0.0,0.0,0.0,0.0,0.0
NUDT16L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
COX17,mut_important,0.0,0.0,0.0,0.0,0.0
COX17,cnv_del,0.0,0.0,0.0,0.0,0.0
COX17,cnv_amp,0.0,0.0,0.0,0.0,0.0
ABT1,mut_important,0.0,0.0,0.0,0.0,0.0
ABT1,cnv_del,0.0,0.0,0.0,0.0,0.0
ABT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FBXO46,mut_important,0.0,0.0,0.0,0.0,0.0
FBXO46,cnv_del,0.0,0.0,0.0,0.0,0.0
FBXO46,cnv_amp,0.0,0.0,0.0,0.0,0.0
SIN3A,mut_important,0.0,0.0,0.0,0.0,0.0
SIN3A,cnv_del,0.0,0.0,0.0,0.0,0.0
SIN3A,cnv_amp,0.0,0.0,0.0,0.0,0.0
LRP6,mut_important,0.0,0.0,0.0,0.0,0.0
LRP6,cnv_del,0.0,0.0,0.0,0.0,0.0
LRP6,cnv_amp,0.0,0.0,0.0,0.0,0.0
AK7,mut_important,0.0,0.0,0.0,0.0,0.0
AK7,cnv_del,0.0,0.0,0.0,0.0,0.0
AK7,cnv_amp,0.0,0.0,0.0,0.0,0.0
TXNRD3NB,mut_important,0.0,0.0,0.0,0.0,0.0
TXNRD3NB,cnv_del,0.0,0.0,0.0,0.0,0.0
TXNRD3NB,cnv_amp,0.0,0.0,0.0,0.0,0.0
SMARCA5,mut_important,0.0,0.0,0.0,0.0,0.0
SMARCA5,cnv_del,0.0,0.0,0.0,0.0,0.0
SMARCA5,cnv_amp,0.0,0.0,0.0,0.0,0.0
MCM8,mut_important,0.0,0.0,0.0,0.0,0.0
MCM8,cnv_del,0.0,0.0,0.0,0.0,0.0
MCM8,cnv_amp,0.0,0.0,0.0,0.0,0.0
AADAC,mut_important,0.0,0.0,0.0,0.0,0.0
AADAC,cnv_del,0.0,0.0,0.0,0.0,0.0
AADAC,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAB24,mut_important,0.0,0.0,0.0,0.0,0.0
RAB24,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB24,cnv_amp,0.0,0.0,0.0,0.0,0.0
CMTM7,mut_important,0.0,0.0,0.0,0.0,0.0
CMTM7,cnv_del,0.0,0.0,0.0,0.0,0.0
CMTM7,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPDYE5,mut_important,0.0,0.0,0.0,0.0,0.0
SPDYE5,cnv_del,0.0,0.0,0.02280304889717063,0.03793927771971322,0.0
SPDYE5,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAD18,mut_important,0.0,0.0,0.0,0.0,0.0
RAD18,cnv_del,0.0,0.0,0.0,0.0,0.0
RAD18,cnv_amp,0.0,0.0,0.0,0.0,0.0
EPS8L2,mut_important,0.0,0.0,0.0,0.0,0.0
EPS8L2,cnv_del,0.0,0.0,0.0,0.0,0.0
EPS8L2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CHST3,mut_important,0.0,0.0,0.0,0.0,0.0
CHST3,cnv_del,0.0,0.0,0.0,0.0,0.0
CHST3,cnv_amp,0.0,0.0,0.0,0.0,0.0
POLR2J2,mut_important,0.0,0.0,0.0,0.0,0.0
POLR2J2,cnv_del,0.0,0.0,0.0,0.0,0.0
POLR2J2,cnv_amp,0.0,0.0,0.0,0.0,0.0
APOO,mut_important,0.0,0.0,0.0,0.0,0.0
APOO,cnv_del,0.0,0.0,0.0,0.0,0.0
APOO,cnv_amp,0.0,0.0,0.0,0.0,0.0
AGK,mut_important,0.0,0.0,0.0,0.0,0.0
AGK,cnv_del,0.0,0.0,0.0,0.0,0.0
AGK,cnv_amp,0.0,0.0,0.0,0.0,0.0
NOMO3,mut_important,0.0,0.0,0.0,0.0,0.0
NOMO3,cnv_del,0.0,0.0,0.0,0.0,0.0
NOMO3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ALDH2,mut_important,0.0,0.0,0.0,0.0,0.0
ALDH2,cnv_del,0.0,0.0,0.0,0.0,0.0
ALDH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCNV1,mut_important,0.0,0.0,0.0,0.0,0.0
KCNV1,cnv_del,0.0,0.0,0.0,0.0,0.0
KCNV1,cnv_amp,0.0,0.0,0.0,0.015601168751526853,0.0
TMEM123,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM123,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM123,cnv_amp,0.0,0.0,0.0,0.0,0.0
AFM,mut_important,0.0,0.0,0.0,0.0,0.0
AFM,cnv_del,0.0,0.0,0.0,0.0,0.0
AFM,cnv_amp,0.0,0.0,0.0,0.0,0.0
CEACAM1,mut_important,0.0,0.0,0.0,0.0,0.0
CEACAM1,cnv_del,0.0,0.0,0.0,0.0,0.0
CEACAM1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CPNE2,mut_important,0.0,0.0,0.0,0.0,0.0
CPNE2,cnv_del,0.0,0.0,0.0,0.0,0.0
CPNE2,cnv_amp,0.0,0.0,0.0,0.0,0.0
BCAR3,mut_important,0.0,0.0,0.0,0.0,0.0
BCAR3,cnv_del,0.0,0.0,0.0,0.0,0.0
BCAR3,cnv_amp,0.0,0.0,0.0,0.0,0.0
CEP290,mut_important,0.0,0.0,0.0,0.0,0.0
CEP290,cnv_del,0.0,0.0,0.0,0.0,0.0
CEP290,cnv_amp,0.0,0.0,0.0,0.0,0.0
HMHB1,mut_important,0.0,0.0,0.0,0.0,0.0
HMHB1,cnv_del,0.0,0.0,0.0,0.0,0.0
HMHB1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANAPC13,mut_important,0.0,0.0,0.0,0.0,0.0
ANAPC13,cnv_del,0.0,0.0,0.0,0.0,0.0
ANAPC13,cnv_amp,0.0,0.0,0.0,0.0,0.0
NRIP2,mut_important,0.0,0.0,0.0,0.0,0.0
NRIP2,cnv_del,0.0,0.0,0.0,0.0,0.0
NRIP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SRPK2,mut_important,0.0,0.0,0.0,0.0,0.0
SRPK2,cnv_del,0.0,0.0,0.0,0.0,0.0
SRPK2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC38A10,mut_important,0.0,0.0,0.0,0.0,0.0
SLC38A10,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC38A10,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAB6A,mut_important,0.0,0.0,0.0,0.0,0.0
RAB6A,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB6A,cnv_amp,0.0,0.0,0.0,0.0,0.0
NEK8,mut_important,0.0,0.0,0.0,0.0,0.0
NEK8,cnv_del,0.0,0.0,0.0,0.0,0.0
NEK8,cnv_amp,0.0,0.0,0.0,0.0,0.0
CA6,mut_important,0.0,0.0,0.0,0.0,0.0
CA6,cnv_del,0.0,0.0,0.0,0.0,0.0
CA6,cnv_amp,0.0,0.0,0.0,0.0,0.0
XRCC3,mut_important,0.0,0.0,0.0,0.0,0.0
XRCC3,cnv_del,0.0,0.0,0.0,0.0,0.0
XRCC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ENKUR,mut_important,0.0,0.0,0.0,0.0,0.0
ENKUR,cnv_del,0.0,0.0,0.0,0.0,0.0
ENKUR,cnv_amp,0.0,0.0,0.0,0.0,0.0
CANT1,mut_important,0.0,0.0,0.0,0.0,0.0
CANT1,cnv_del,0.0,0.0,0.0,0.0,0.0
CANT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FUK,mut_important,0.0,0.0,0.0,0.0,0.0
FUK,cnv_del,0.0,0.0,0.0,0.0,0.0
FUK,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAH6,mut_important,0.0,0.0,0.0,0.0,0.0
DNAH6,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAH6,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF142,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF142,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF142,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARMCX5,mut_important,0.0,0.0,0.0,0.0,0.0
ARMCX5,cnv_del,0.0,0.0,0.0,0.0,0.0
ARMCX5,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSG2,mut_important,0.0,0.0,0.0,0.0,0.0
PSG2,cnv_del,0.0,0.0,0.0,0.0,0.0
PSG2,cnv_amp,0.0,0.0,0.0,0.0,0.0
NCL,mut_important,0.0,0.0,0.0,0.0,0.0
NCL,cnv_del,0.0,0.0,0.0,0.0,0.0
NCL,cnv_amp,0.0,0.0,0.0,0.0,0.0
RNF139,mut_important,0.0,0.0,0.0,0.0,0.0
RNF139,cnv_del,0.0,0.0,0.0,0.0,0.0
RNF139,cnv_amp,0.0,0.0,0.0,0.0,0.0
CHD1,mut_important,0.0,0.0,0.0,0.0,0.0
CHD1,cnv_del,0.0,0.0,0.0,0.0,0.0
CHD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR4D11,mut_important,0.0,0.0,0.0,0.0,0.0
OR4D11,cnv_del,0.0,0.0,0.0,0.0,0.0
OR4D11,cnv_amp,0.0,0.0,0.0,0.0,0.0
EPS15,mut_important,0.0,0.0,0.0,0.0,0.0
EPS15,cnv_del,0.0,0.0,0.0,0.0,0.0
EPS15,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM120AOS,mut_important,0.0,0.0,0.0,0.0,0.0
FAM120AOS,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM120AOS,cnv_amp,0.0,0.0,0.0,0.0,0.0
SIPA1L2,mut_important,0.0,0.0,0.0,0.0,0.0
SIPA1L2,cnv_del,0.0,0.0,0.0,0.0,0.0
SIPA1L2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF25,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF25,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF25,cnv_amp,0.0,0.0,0.0,0.0,0.0
IQGAP3,mut_important,0.0,0.0,0.0,0.0,0.0
IQGAP3,cnv_del,0.0,0.0,0.0,0.0,0.0
IQGAP3,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAB13,mut_important,0.0,0.0,0.0,0.0,0.0
RAB13,cnv_del,0.0,0.0,0.0,0.0,0.0
RAB13,cnv_amp,0.0,0.0,0.0,0.0,0.0
UBC,mut_important,0.0,0.0,0.0,0.0,0.0
UBC,cnv_del,0.0,0.0,0.0,0.0,0.0
UBC,cnv_amp,0.0,0.0,0.0,0.0,0.0
CKM,mut_important,0.0,0.0,0.0,0.0,0.0
CKM,cnv_del,0.0,0.0,0.0,0.0,0.0
CKM,cnv_amp,0.0,0.0,0.0,0.0,0.0
GPR78,mut_important,0.0,0.0,0.0,0.0,0.0
GPR78,cnv_del,0.0,0.0,0.0,0.0,0.0
GPR78,cnv_amp,0.0,0.0,0.0,0.0,0.0
DEFB136,mut_important,0.0,0.0,0.0,0.0,0.0
DEFB136,cnv_del,0.0,0.0,0.0,0.0,0.0
DEFB136,cnv_amp,0.0,0.0,0.0,0.0,0.0
